analysis_group,row_index,user_id,congruency,target_label,flanker_label,committed_winner,model_correct,commitment_step,commitment_time_s,pred_rt_s,target_state_at_commitment,strongest_wrong_state_at_commitment,target_minus_wrong_at_commitment,first_meaningful_step,first_meaningful_leader,first_meaningful_leader_wrong,any_wrong_leader_before_commitment,wrong_state_peak_before_commitment,distance_wrong_peak_to_threshold,precommit_reversal_step,precommit_reversal_time_s,trajectory_class,postcommit_target_recovery,postcommit_target_recovery_step,postcommit_recovery_delay_s,early_target_minus_flanker_input,rt_outcome_class,target_state_peak_before_commitment,early_target_evidence,early_flanker_evidence
older_80_89,32843,984,congruent,1,1,1,True,8,0.08,1.0194969432847611,0.14684034883975983,0.07504325360059738,0.07179709523916245,0,1,False,False,0.09658008068799973,0.04341991931200029,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.14085619151592255,1.4884419441223145,1.4884419441223145
older_80_89,23994,6609,congruent,1,1,1,True,9,0.09,0.8575185600751428,0.15181948244571686,0.07295882701873779,0.07886065542697906,0,1,False,False,0.09670817106962204,0.043291828930377974,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.14492230117321014,1.4551150798797607,1.4551150798797607
older_80_89,22710,2410,congruent,2,2,2,True,10,0.1,0.8043505500896264,0.14835402369499207,0.07114825397729874,0.07720576971769333,0,2,False,False,0.09636176377534866,0.04363823622465135,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.14304667711257935,1.3439265489578247,1.3439265489578247
older_80_89,22809,2410,incongruent,3,1,3,True,37,0.37,1.0448995257358873,0.14743535220623016,0.10941615700721741,0.038019195199012756,0,1,True,True,0.11728572845458984,0.02271427154541017,27,0.27,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.41978973150253296,SLOW CORRECT,0.14339783787727356,0.412850558757782,0.8326402902603149
older_80_89,7860,984,congruent,2,2,2,True,7,0.07,0.8323784010328948,0.1526171714067459,0.07496079057455063,0.07765638083219528,0,2,False,False,0.09616304188966751,0.0438369581103325,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.14439423382282257,1.6746937036514282,1.6746937036514282
older_80_89,9390,3403,incongruent,3,2,3,True,40,0.4,1.1844081166717966,0.14287036657333374,0.08970052003860474,0.053169846534729004,0,2,True,True,0.12116905301809311,0.018830946981906904,27,0.27,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.7655860185623169,SLOW CORRECT,0.1401776224374771,0.1671830713748932,0.9327690005302429
older_80_89,3147,3403,incongruent,2,3,2,True,36,0.36,1.1727483114924826,0.14410075545310974,0.09748393297195435,0.046616822481155396,0,3,True,True,0.11646783351898193,0.02353216648101808,25,0.25,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.6324623227119446,SLOW CORRECT,0.14026716351509094,0.21805134415626526,0.8505136370658875
older_80_89,23110,2410,congruent,3,3,3,True,11,0.11,0.750332610419627,0.14640848338603973,0.06981133669614792,0.07659714668989182,0,3,False,False,0.09640868008136749,0.04359131991863252,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.14246013760566711,1.2749980688095093,1.2749980688095093
older_80_89,33693,6609,congruent,1,1,1,True,6,0.06,0.97861614045665,0.1480753868818283,0.078750841319561,0.0693245455622673,0,1,False,False,0.09637555480003357,0.043624445199966444,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.140569269657135,1.7524422407150269,1.7524422407150269
older_80_89,24073,2410,congruent,1,1,1,True,7,0.07,0.6644186883505455,0.1581343412399292,0.07710424810647964,0.08103009313344955,0,1,False,False,0.09650081396102905,0.04349918603897096,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.14866630733013153,1.7551194429397583,1.7551194429397583
older_80_89,4266,2410,congruent,1,1,1,True,10,0.1,0.8016509504574975,0.14796771109104156,0.07274359464645386,0.07522411644458771,0,1,False,False,0.096666119992733,0.04333388000726701,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.14290419220924377,1.343472957611084,1.343472957611084
older_80_89,11095,2410,congruent,2,2,2,True,9,0.09,1.061791573099905,0.1456412672996521,0.07360736280679703,0.07203390449285507,0,2,False,False,0.0965363085269928,0.043463691473007215,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.14014194905757904,1.3782238960266113,1.3782238960266113
older_80_89,7532,2410,incongruent,2,0,2,True,37,0.37,0.9853404810729143,0.14334750175476074,0.06539034098386765,0.0779571607708931,0,0,True,True,0.10694926232099533,0.03305073767900468,14,0.14,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.24782828986644745,SLOW CORRECT,0.14073212444782257,0.4271017611026764,0.6749300956726074
older_80_89,31247,6609,incongruent,1,2,1,True,28,0.28,1.1298774574869919,0.14460599422454834,0.09120476245880127,0.05340123176574707,0,2,True,True,0.11087849736213684,0.029121502637863173,14,0.14,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.22837546467781067,SLOW CORRECT,0.1414061039686203,0.5444737076759338,0.7728492021560669
older_80_89,8991,3403,incongruent,0,3,0,True,37,0.37,0.7253688705347494,0.14740614593029022,0.09039738029241562,0.0570087656378746,0,3,True,True,0.10330137610435486,0.036698623895645155,13,0.13,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.09272059053182602,FAST CORRECT,0.14249689877033234,0.5012975931167603,0.5940181612968445
older_80_89,32040,6609,congruent,0,0,0,True,7,0.07,0.6323328700828778,0.15262730419635773,0.07822249084711075,0.07440481334924698,0,0,False,False,0.09670161455869675,0.043298385441303266,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.14434963464736938,1.6749318838119507,1.6749318838119507
older_80_89,9769,3403,incongruent,0,3,0,True,38,0.38,1.2745737211689494,0.14779067039489746,0.08773956447839737,0.06005110591650009,0,3,True,True,0.10575547069311142,0.034244529306888594,17,0.17,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.18810901045799255,SLOW CORRECT,0.14307327568531036,0.4625183641910553,0.6506273746490479
older_80_89,28589,984,incongruent,2,1,2,True,36,0.36,1.11913861558522,0.14285549521446228,0.1127178966999054,0.030137598514556885,0,1,True,True,0.12155398726463318,0.018446012735366835,27,0.27,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.5920639038085938,SLOW CORRECT,0.14006884396076202,0.30543795228004456,0.8975018262863159
older_80_89,15935,2410,incongruent,0,2,0,True,55,0.55,1.153415399337032,0.1437755972146988,0.07251472026109695,0.07126087695360184,0,2,True,True,0.10833874344825745,0.03166125655174257,34,0.34,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.4915967881679535,SLOW CORRECT,0.14069855213165283,0.19985361397266388,0.6914504170417786
older_80_89,9898,984,congruent,3,3,3,True,6,0.06,0.699080961234277,0.15594661235809326,0.0767163634300232,0.07923024892807007,0,3,False,False,0.0961340144276619,0.04386598557233812,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.1470346748828888,1.8933593034744263,1.8933593034744263
older_80_89,30684,984,congruent,1,1,1,True,10,0.1,0.8611517871293459,0.147422656416893,0.07291298359632492,0.07450967282056808,0,1,False,False,0.09654907137155533,0.043450928628444685,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.14273931086063385,1.3419549465179443,1.3419549465179443
older_80_89,24363,984,incongruent,1,3,1,True,53,0.53,1.3292779880081727,0.1445208191871643,0.07654180377721786,0.06797901540994644,0,3,True,True,0.11523018777370453,0.024769812226295485,35,0.35000000000000003,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.6223819851875305,SLOW CORRECT,0.141691192984581,0.19062253832817078,0.8130044937133789
older_80_89,24319,2410,congruent,2,2,2,True,10,0.1,1.0518130634321445,0.1491967737674713,0.07004209607839584,0.07915467768907547,0,2,False,False,0.09629147499799728,0.04370852500200273,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.14386409521102905,1.3564097881317139,1.3564097881317139
older_80_89,23270,2410,congruent,2,2,2,True,10,0.1,0.9095882061434879,0.15154409408569336,0.07068029046058655,0.08086380362510681,0,2,False,False,0.0964263528585434,0.04357364714145662,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.14548395574092865,1.378845453262329,1.378845453262329
older_80_89,11139,984,incongruent,0,3,0,True,34,0.34,1.0196566050370461,0.14659124612808228,0.08431552350521088,0.0622757226228714,0,3,True,True,0.10488483309745789,0.03511516690254213,12,0.12,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.0967039167881012,SLOW CORRECT,0.14184170961380005,0.5363840460777283,0.6330879926681519
older_80_89,8561,2410,congruent,0,0,0,True,8,0.08,0.7521723849281046,0.14884674549102783,0.07816220819950104,0.0706845372915268,0,0,False,False,0.09688135981559753,0.04311864018440248,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.1424395889043808,1.5183331966400146,1.5183331966400146
older_80_89,6068,2410,incongruent,1,2,1,True,35,0.35000000000000003,1.0173147888777416,0.145267054438591,0.07609858363866806,0.06916847079992294,0,2,True,True,0.10271017253398895,0.03728982746601106,12,0.12,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.12387052923440933,SLOW CORRECT,0.14220690727233887,0.44695812463760376,0.5708286762237549
older_80_89,14549,6609,congruent,3,3,3,True,11,0.11,0.9994399435515593,0.14487780630588531,0.07002018392086029,0.07485762238502502,0,3,False,False,0.09661312401294708,0.04338687598705293,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.1405600607395172,1.239740252494812,1.239740252494812
older_80_89,22608,6609,incongruent,2,0,2,True,43,0.43,1.188023025066883,0.14389440417289734,0.07372110337018967,0.07017330080270767,0,0,True,True,0.11752873659133911,0.022471263408660902,22,0.22,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.5435589551925659,SLOW CORRECT,0.1412631720304489,0.3626139760017395,0.906173050403595
older_80_89,7285,2410,congruent,2,2,2,True,8,0.08,0.44968473378979673,0.15484431385993958,0.07348954677581787,0.0813547670841217,0,2,False,False,0.09623103588819504,0.043768964111804975,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.1471489518880844,1.5977747440338135,1.5977747440338135
older_80_89,3832,6609,incongruent,1,2,1,True,36,0.36,0.907362918746166,0.14571042358875275,0.07562418282032013,0.07008624076843262,0,2,True,True,0.10310906171798706,0.03689093828201295,13,0.13,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.14676953852176666,SLOW CORRECT,0.1424161046743393,0.4372784495353699,0.5840479731559753
older_80_89,24658,6609,incongruent,2,0,2,True,55,0.55,1.118311610578301,0.14333239197731018,0.06680912524461746,0.07652326673269272,0,0,True,True,0.10924011468887329,0.030759885311126722,20,0.2,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.49470359086990356,SLOW CORRECT,0.14162124693393707,0.23757679760456085,0.7322803735733032
older_80_89,3394,2410,incongruent,1,2,1,True,19,0.19,0.6171663202584533,0.14503706991672516,0.09947017580270767,0.04556689411401749,0,2,True,True,0.10827029496431351,0.031729705035686506,7,0.07,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,0.0792447179555893,FAST CORRECT,0.1414557546377182,0.803357720375061,0.7241130471229553
older_80_89,11201,2410,incongruent,2,0,2,True,43,0.43,1.3716624403553788,0.14281783998012543,0.07051526010036469,0.07230257987976074,0,0,True,True,0.10828465968370438,0.03171534031629564,17,0.17,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.3352475166320801,SLOW CORRECT,0.14056935906410217,0.3787309527397156,0.7139784097671509
older_80_89,2444,6609,incongruent,1,0,1,True,49,0.49,1.1939979586029912,0.14377547800540924,0.07212281227111816,0.07165266573429108,0,0,True,True,0.10883256793022156,0.031167432069778456,24,0.24,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.730104386806488,SLOW CORRECT,0.1407371461391449,-0.010530918836593628,0.7195734977722168
older_80_89,11382,6609,congruent,0,0,0,True,5,0.05,0.6240383341083019,0.15130680799484253,0.08090241998434067,0.07040438801050186,0,0,False,False,0.09634634107351303,0.04365365892648698,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.14130979776382446,1.9676110744476318,1.9676110744476318
older_80_89,18206,984,incongruent,1,0,1,True,46,0.46,1.4137244385328283,0.14368417859077454,0.07652747631072998,0.06715670228004456,0,0,True,True,0.11133071780204773,0.028669282197952284,26,0.26,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.7938569784164429,SLOW CORRECT,0.1402004510164261,-0.015607657842338085,0.7782494425773621
older_80_89,5337,2410,congruent,3,3,3,True,6,0.06,0.3785486386304492,0.15892831981182098,0.0758805125951767,0.08304780721664429,0,3,False,False,0.09591520577669144,0.04408479422330858,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.1490982323884964,1.9355039596557617,1.9355039596557617
older_80_89,28821,2410,incongruent,1,2,1,True,30,0.3,1.1819790194862945,0.14415867626667023,0.09076070785522461,0.05339796841144562,0,2,True,True,0.11597192287445068,0.02402807712554933,15,0.15,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.25248777866363525,SLOW CORRECT,0.141510471701622,0.6256247758865356,0.8781124949455261
older_80_89,13117,2410,incongruent,3,2,3,True,41,0.41000000000000003,1.151666004367647,0.14251579344272614,0.0867888480424881,0.05572694540023804,0,2,True,True,0.1145678162574768,0.025432183742523207,25,0.25,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.6535156965255737,SLOW CORRECT,0.14003349840641022,0.17375321686267853,0.8272688984870911
older_80_89,5622,6609,incongruent,2,0,2,True,53,0.53,1.380887426534146,0.14220504462718964,0.06568919867277145,0.07651584595441818,0,0,True,True,0.11327017098665237,0.02672982901334764,22,0.22,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.6396478414535522,SLOW CORRECT,0.140341654419899,0.18359380960464478,0.8232415914535522
older_80_89,1010,6609,incongruent,0,3,0,True,40,0.4,1.064592219566031,0.1547170728445053,0.1250031590461731,0.029713913798332214,0,3,True,True,0.13511469960212708,0.004885300397872938,37,0.37,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.737479031085968,SLOW CORRECT,0.14773260056972504,0.27704769372940063,1.014526605606079
older_80_89,2833,6609,congruent,0,0,0,True,9,0.09,0.8105356586329032,0.14985117316246033,0.07688912749290466,0.07296204566955566,0,0,False,False,0.0969834253191948,0.04301657468080522,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.14323236048221588,1.4292566776275635,1.4292566776275635
older_80_89,15596,3403,congruent,2,2,2,True,8,0.08,0.6934095714877739,0.15354591608047485,0.07354875653982162,0.07999715954065323,0,2,False,False,0.09629156440496445,0.043708435595035566,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.14634346961975098,1.5847880840301514,1.5847880840301514
older_80_89,12251,984,congruent,0,0,0,True,6,0.06,0.9117637771116309,0.16080567240715027,0.07835343480110168,0.08245223760604858,0,0,False,False,0.09638968110084534,0.043610318899154676,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.14980357885360718,1.9484548568725586,1.9484548568725586
older_80_89,21575,2410,incongruent,3,2,3,True,52,0.52,1.2254223935677535,0.1440517008304596,0.08594300597906113,0.05810869485139847,0,2,True,True,0.11028014868497849,0.029719851315021528,31,0.31,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.5402495265007019,SLOW CORRECT,0.14180423319339752,0.17696170508861542,0.7172111868858337
older_80_89,9628,6609,incongruent,3,0,3,True,34,0.34,0.7947949527652401,0.14543990790843964,0.07249869406223297,0.07294121384620667,0,0,True,True,0.11102467775344849,0.028975322246551527,18,0.18,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.60213303565979,FAST CORRECT,0.14176632463932037,0.1705167293548584,0.7726497650146484
older_80_89,23779,3403,incongruent,1,2,1,True,40,0.4,0.9701038741634782,0.14520306885242462,0.07958948612213135,0.06561358273029327,0,2,True,True,0.10698879510164261,0.033011204898357405,21,0.21,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.35563260316848755,SLOW CORRECT,0.14196497201919556,0.3240608870983124,0.6796935796737671
older_80_89,9397,984,incongruent,0,2,0,True,65,0.65,1.5703703798258772,0.14365635812282562,0.07041766494512558,0.07323869317770004,0,2,True,True,0.10911034792661667,0.030889652073383345,39,0.39,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.486328661441803,SLOW CORRECT,0.14152558147907257,0.20708677172660828,0.6934154629707336
older_80_89,1847,2410,incongruent,0,1,0,True,38,0.38,1.1395043170441583,0.14643844962120056,0.07472153753042221,0.07171691209077835,0,1,True,True,0.10223406553268433,0.03776593446731569,17,0.17,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.3016664385795593,SLOW CORRECT,0.1425381302833557,0.24569809436798096,0.5473645329475403
older_80_89,13411,2410,incongruent,3,1,3,True,28,0.28,0.9614569314900239,0.1456524282693863,0.09233015030622482,0.05332227796316147,0,1,True,True,0.11081799864768982,0.029182001352310194,14,0.14,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.1930597722530365,SLOW CORRECT,0.1423148214817047,0.5744250416755676,0.7674847841262817
older_80_89,34643,984,congruent,3,3,3,True,7,0.07,0.7430636872673259,0.15399743616580963,0.07518280297517776,0.07881463319063187,0,3,False,False,0.09631635993719101,0.043683640062809004,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.14595076441764832,1.706599235534668,1.706599235534668
older_80_89,19134,6609,congruent,0,0,0,True,8,0.08,0.6620251442662363,0.14772158861160278,0.078286312520504,0.06943527609109879,0,0,False,False,0.0968904048204422,0.043109595179557814,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.14128650724887848,1.4964525699615479,1.4964525699615479
older_80_89,17597,3403,congruent,0,0,0,True,8,0.08,0.7486117322361683,0.15146349370479584,0.07749044895172119,0.07397304475307465,0,0,False,False,0.09680793434381485,0.04319206565618516,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.14408618211746216,1.5447039604187012,1.5447039604187012
older_80_89,23409,3403,congruent,3,3,3,True,6,0.06,0.3904663326811153,0.1498982012271881,0.0773785188794136,0.0725196823477745,0,3,False,False,0.09624112397432327,0.04375887602567674,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.14152541756629944,1.7721284627914429,1.7721284627914429
older_80_89,8482,6609,incongruent,2,3,2,True,47,0.47000000000000003,1.1303548629645062,0.14581790566444397,0.11566618829965591,0.030151717364788055,0,3,True,True,0.13530084490776062,0.004699155092239393,41,0.41000000000000003,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.9139787554740906,SLOW CORRECT,0.14229778945446014,0.0663573145866394,0.9803360104560852
older_80_89,23480,2410,incongruent,3,2,3,True,44,0.44,1.2707560377124405,0.14308391511440277,0.08743367344141006,0.055650241672992706,0,2,True,True,0.12246033549308777,0.017539664506912245,29,0.29,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.783241868019104,SLOW CORRECT,0.14058415591716766,0.1614442765712738,0.944686233997345
older_80_89,14013,2410,incongruent,1,3,1,True,44,0.44,0.9585328654737943,0.1450241208076477,0.08206053078174591,0.0629635900259018,0,3,True,True,0.1131877526640892,0.02681224733591081,26,0.26,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.39664971828460693,SLOW CORRECT,0.14197273552417755,0.4037410318851471,0.8003907203674316
older_80_89,33866,6609,incongruent,3,1,3,True,40,0.4,0.9927019895713055,0.14229606091976166,0.09577637910842896,0.0465196818113327,0,1,True,True,0.12155138701200485,0.01844861298799516,25,0.25,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.5887625217437744,SLOW CORRECT,0.1401844471693039,0.35495442152023315,0.9437168836593628
older_80_89,13357,2410,incongruent,0,2,0,True,47,0.47000000000000003,1.1151999185216657,0.14592093229293823,0.08134148269891739,0.06457944959402084,0,2,True,True,0.11412092298269272,0.025879077017307295,31,0.31,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.4726833403110504,SLOW CORRECT,0.14202935993671417,0.32890838384628296,0.801591694355011
older_80_89,11178,984,congruent,2,2,2,True,11,0.11,0.880043811223402,0.14906665682792664,0.07033707201480865,0.07872958481311798,0,2,False,False,0.09662225097417831,0.0433777490258217,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.1439264714717865,1.2799792289733887,1.2799792289733887
older_80_89,3441,2410,incongruent,0,2,0,True,55,0.55,1.2894061465981046,0.14348982274532318,0.0749870017170906,0.06850282102823257,0,2,True,True,0.11006409674882889,0.029935903251171125,34,0.34,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.4154767394065857,SLOW CORRECT,0.14066141843795776,0.3236924707889557,0.7391692399978638
older_80_89,9427,984,incongruent,1,0,1,True,45,0.45,0.7766137682645885,0.14347954094409943,0.06924568116664886,0.07423385977745056,0,0,True,True,0.10592832416296005,0.03407167583703996,21,0.21,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.5824918746948242,FAST CORRECT,0.140166237950325,0.05989940091967583,0.6423913240432739
older_80_89,25424,6609,congruent,3,3,3,True,7,0.07,0.8883407662669851,0.14894640445709229,0.07545115798711777,0.07349524646997452,0,3,False,False,0.09631766378879547,0.04368233621120454,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.1416446566581726,1.6220701932907104,1.6220701932907104
older_80_89,20516,984,incongruent,0,1,0,True,14,0.14,0.6699519998766954,0.15021978318691254,0.08890422433614731,0.06131555885076523,0,1,True,True,0.10031235218048096,0.039687647819519056,3,0.03,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,0.4352620542049408,FAST CORRECT,0.14201122522354126,0.8763407468795776,0.44107872247695923
older_80_89,18039,6609,incongruent,0,2,0,True,49,0.49,1.0524618208072565,0.14603613317012787,0.07840778678655624,0.06762834638357162,0,2,True,True,0.11409252136945724,0.02590747863054277,30,0.3,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.48132196068763733,SLOW CORRECT,0.14272402226924896,0.3391675353050232,0.8204895257949829
older_80_89,33335,984,incongruent,3,0,3,True,44,0.44,0.7911123858947056,0.1471133977174759,0.08262187987565994,0.06449151784181595,0,0,True,True,0.10950148850679398,0.030498511493206037,24,0.24,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.6484712958335876,FAST CORRECT,0.1435011923313141,0.0886286273598671,0.7370999455451965
older_80_89,33382,984,incongruent,0,1,0,True,26,0.26,0.9041393365105497,0.14606235921382904,0.09240026026964188,0.053662098944187164,0,1,True,True,0.11002352833747864,0.029976471662521376,16,0.16,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.33633214235305786,SLOW CORRECT,0.1413569450378418,0.41568031907081604,0.7520124316215515
older_80_89,1865,3403,incongruent,3,1,3,True,25,0.25,1.2856592217302167,0.14498130977153778,0.08803001791238785,0.05695129185914993,0,1,True,True,0.10338053107261658,0.036619468927383436,8,0.08,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,0.03405682370066643,SLOW CORRECT,0.14156164228916168,0.6315426826477051,0.5974858999252319
older_80_89,18480,6609,incongruent,3,2,3,True,42,0.42,1.2469936158865633,0.1439160853624344,0.09071000665426254,0.053206078708171844,0,2,True,True,0.11813689023256302,0.021863109767436995,28,0.28,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.7073438763618469,SLOW CORRECT,0.14093278348445892,0.15260252356529236,0.8599463701248169
older_80_89,24630,984,incongruent,0,2,0,True,51,0.51,1.630196507665821,0.14685435593128204,0.08211120218038559,0.06474315375089645,0,2,True,True,0.1259683072566986,0.014031692743301405,37,0.37,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.9025808572769165,SLOW CORRECT,0.14326484501361847,0.08277841657400131,0.9853593111038208
older_80_89,3020,2410,incongruent,3,2,3,True,44,0.44,1.057601310279023,0.14405988156795502,0.08496411144733429,0.05909577012062073,0,2,True,True,0.11389867216348648,0.026101327836513533,25,0.25,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.5829209089279175,SLOW CORRECT,0.14193060994148254,0.21530690789222717,0.798227846622467
older_80_89,9182,984,congruent,0,0,0,True,9,0.09,0.7374197686043511,0.14941097795963287,0.07641506940126419,0.07299590855836868,0,0,False,False,0.09688080102205276,0.04311919897794725,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.14299756288528442,1.4260460138320923,1.4260460138320923
older_80_89,25459,3403,incongruent,1,0,1,True,52,0.52,1.2170686581526529,0.14575734734535217,0.07799850404262543,0.06775884330272675,0,0,True,True,0.11004254221916199,0.029957457780838026,29,0.29,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.8602598309516907,SLOW CORRECT,0.14275097846984863,-0.11144934594631195,0.7488104104995728
older_80_89,32679,6609,incongruent,0,1,0,True,25,0.25,1.0452174973454784,0.14822787046432495,0.09346337616443634,0.05476449429988861,0,1,True,True,0.11079612374305725,0.029203876256942762,16,0.16,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.36052754521369934,SLOW CORRECT,0.14278391003608704,0.40650925040245056,0.7670367956161499
older_80_89,31155,2410,congruent,3,3,3,True,6,0.06,0.989448137828267,0.14861471951007843,0.07753332704305649,0.07108139246702194,0,3,False,False,0.09617666900157928,0.04382333099842073,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.14016692340373993,1.7402586936950684,1.7402586936950684
older_80_89,13108,6609,congruent,0,0,0,True,8,0.08,0.916812997055011,0.14916619658470154,0.07772080600261688,0.07144539058208466,0,0,False,False,0.09688176959753036,0.04311823040246965,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.14231425523757935,1.5141130685806274,1.5141130685806274
older_80_89,18944,984,incongruent,0,2,0,True,48,0.48,1.3634153236485687,0.1446441411972046,0.08160366117954254,0.06304048001766205,0,2,True,True,0.11332550644874573,0.026674493551254286,32,0.32,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.5060021877288818,SLOW CORRECT,0.14094193279743195,0.2904263138771057,0.7964285016059875
older_80_89,30389,6609,congruent,1,1,1,True,7,0.07,0.4439612548750515,0.15733689069747925,0.0752769187092781,0.08205997198820114,0,1,False,False,0.09639442712068558,0.043605572879314436,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.1481941193342209,1.7470976114273071,1.7470976114273071
older_80_89,15321,984,congruent,1,1,1,True,6,0.06,0.4513107957747973,0.15057212114334106,0.07977302372455597,0.0707990974187851,0,1,False,False,0.09665577113628387,0.04334422886371614,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.1427457630634308,1.802216649055481,1.802216649055481
older_80_89,30410,6609,congruent,2,2,2,True,7,0.07,0.8042269295775906,0.14877021312713623,0.07517139613628387,0.07359881699085236,0,2,False,False,0.09615449607372284,0.043845503926277174,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.1415112167596817,1.6192471981048584,1.6192471981048584
older_80_89,10286,3403,incongruent,1,3,1,True,34,0.34,0.7919554774338526,0.14516587555408478,0.1151004359126091,0.030065439641475677,0,3,True,True,0.12308749556541443,0.016912504434585585,26,0.26,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.36677324771881104,FAST CORRECT,0.14152628183364868,0.5267861485481262,0.893559455871582
