source,seed_id,analysis_group,user_id,congruency,rt_bin,n_trials,mean_rt,median_rt,error_rate,scheme
model,0,older_80_89,3403,1,4,126,1.4917989417989417,1.4666666666666666,0.015873015873015872,combined_60hz_125hz
model,0,older_80_89,2410,1,1,156,0.7742521367521368,0.8083333333333333,0.10256410256410256,combined_60hz_125hz
model,0,older_80_89,2410,1,2,155,1.0340860215053764,1.0333333333333332,0.05806451612903226,combined_60hz_125hz
model,0,older_80_89,2410,1,3,155,1.1935483870967742,1.2,0.03225806451612903,combined_60hz_125hz
model,0,older_80_89,2410,1,4,155,1.4672043010752687,1.4333333333333333,0.025806451612903226,combined_60hz_125hz
model,1,young_20_29,2918,0,1,163,0.4139059304703477,0.43333333333333335,0.018404907975460124,combined_60hz_125hz
model,1,young_20_29,2918,0,2,162,0.5378600823045268,0.5333333333333333,0.030864197530864196,combined_60hz_125hz
model,1,young_20_29,2918,0,3,162,0.6185185185185185,0.6166666666666667,0.0,combined_60hz_125hz
model,1,young_20_29,2918,0,4,162,0.7367283950617284,0.7166666666666667,0.018518518518518517,combined_60hz_125hz
model,1,young_20_29,2918,1,1,162,0.5944444444444446,0.6166666666666667,0.345679012345679,combined_60hz_125hz
model,1,young_20_29,2918,1,2,162,0.7588477366255144,0.75,0.16666666666666666,combined_60hz_125hz
model,1,young_20_29,2918,1,3,162,0.8691358024691359,0.8666666666666667,0.06790123456790123,combined_60hz_125hz
model,1,young_20_29,2918,1,4,162,1.0250000000000001,1.0166666666666666,0.018518518518518517,combined_60hz_125hz
model,1,young_20_29,899,1,1,26,0.6211538461538461,0.6333333333333333,0.2692307692307692,combined_60hz_125hz
model,1,young_20_29,899,1,2,25,0.74,0.7333333333333333,0.16,combined_60hz_125hz
model,1,young_20_29,899,1,3,25,0.8740000000000001,0.8666666666666667,0.04,combined_60hz_125hz
model,1,young_20_29,899,1,4,25,1.048,1.0166666666666666,0.0,combined_60hz_125hz
model,1,young_20_29,182,1,1,34,0.592156862745098,0.6166666666666667,0.4117647058823529,combined_60hz_125hz
model,1,young_20_29,182,1,2,34,0.7700980392156863,0.7666666666666666,0.08823529411764706,combined_60hz_125hz
model,1,young_20_29,182,1,3,34,0.8872549019607845,0.8833333333333333,0.0,combined_60hz_125hz
model,1,young_20_29,182,1,4,33,1.0484848484848486,1.0333333333333332,0.030303030303030304,combined_60hz_125hz
model,1,young_20_29,5256,1,1,24,0.5847222222222223,0.5916666666666667,0.2916666666666667,combined_60hz_125hz
model,1,young_20_29,5256,1,2,23,0.7594202898550724,0.75,0.08695652173913043,combined_60hz_125hz
model,1,young_20_29,5256,1,3,23,0.8753623188405796,0.8833333333333333,0.08695652173913043,combined_60hz_125hz
model,1,young_20_29,5256,1,4,23,1.0181159420289854,0.9833333333333333,0.043478260869565216,combined_60hz_125hz
model,1,young_20_29,3875,0,1,77,0.4216450216450216,0.43333333333333335,0.03896103896103896,combined_60hz_125hz
model,1,young_20_29,3875,0,2,77,0.5298701298701298,0.5333333333333333,0.025974025974025976,combined_60hz_125hz
model,1,young_20_29,3875,0,3,77,0.6225108225108225,0.6166666666666667,0.012987012987012988,combined_60hz_125hz
model,1,young_20_29,3875,0,4,76,0.7469298245614037,0.7333333333333333,0.02631578947368421,combined_60hz_125hz
model,1,young_20_29,899,0,1,26,0.40769230769230763,0.43333333333333335,0.07692307692307693,combined_60hz_125hz
model,1,young_20_29,899,0,2,26,0.5256410256410255,0.5166666666666666,0.038461538461538464,combined_60hz_125hz
model,1,young_20_29,899,0,3,25,0.6273333333333333,0.6333333333333333,0.04,combined_60hz_125hz
model,1,young_20_29,899,0,4,25,0.7306666666666665,0.7166666666666667,0.0,combined_60hz_125hz
model,1,young_20_29,677,0,1,29,0.3844827586206896,0.4,0.034482758620689655,combined_60hz_125hz
model,1,young_20_29,677,0,2,28,0.5089285714285714,0.5,0.03571428571428571,combined_60hz_125hz
model,1,young_20_29,677,0,3,28,0.6041666666666666,0.6083333333333334,0.0,combined_60hz_125hz
model,1,young_20_29,677,0,4,28,0.7374999999999999,0.7333333333333333,0.0,combined_60hz_125hz
model,1,young_20_29,5675,0,1,147,0.41371882086167805,0.43333333333333335,0.006802721088435374,combined_60hz_125hz
model,1,young_20_29,5675,0,2,147,0.5418367346938776,0.5333333333333333,0.034013605442176874,combined_60hz_125hz
model,1,young_20_29,5675,0,3,147,0.6299319727891156,0.6333333333333333,0.013605442176870748,combined_60hz_125hz
model,1,young_20_29,5675,0,4,146,0.7567351598173517,0.7333333333333333,0.02054794520547945,combined_60hz_125hz
model,1,young_20_29,5675,1,1,145,0.5981609195402299,0.6166666666666667,0.35172413793103446,combined_60hz_125hz
model,1,young_20_29,5675,1,2,145,0.7726436781609194,0.7833333333333333,0.09655172413793103,combined_60hz_125hz
model,1,young_20_29,5675,1,3,145,0.8875862068965517,0.9,0.07586206896551724,combined_60hz_125hz
model,1,young_20_29,5675,1,4,145,1.0528735632183908,1.0333333333333332,0.027586206896551724,combined_60hz_125hz
model,1,young_20_29,2553,1,1,27,0.6462962962962961,0.65,0.2222222222222222,combined_60hz_125hz
model,1,young_20_29,2553,1,2,27,0.7790123456790125,0.7833333333333333,0.14814814814814814,combined_60hz_125hz
model,1,young_20_29,2553,1,3,27,0.9043209876543209,0.9,0.037037037037037035,combined_60hz_125hz
model,1,young_20_29,2553,1,4,26,1.0705128205128205,1.0666666666666667,0.038461538461538464,combined_60hz_125hz
model,1,young_20_29,7862,0,1,30,0.4472222222222222,0.45833333333333337,0.03333333333333333,combined_60hz_125hz
model,1,young_20_29,7862,0,2,30,0.545,0.55,0.0,combined_60hz_125hz
model,1,young_20_29,7862,0,3,30,0.626111111111111,0.625,0.03333333333333333,combined_60hz_125hz
model,1,young_20_29,7862,0,4,30,0.7444444444444444,0.7166666666666667,0.03333333333333333,combined_60hz_125hz
model,1,young_20_29,7862,1,1,31,0.6155913978494624,0.6333333333333333,0.25806451612903225,combined_60hz_125hz
model,1,young_20_29,7862,1,2,31,0.7698924731182797,0.7666666666666666,0.25806451612903225,combined_60hz_125hz
model,1,young_20_29,7862,1,3,30,0.8622222222222221,0.8666666666666667,0.06666666666666667,combined_60hz_125hz
model,1,young_20_29,7862,1,4,30,0.9983333333333332,0.975,0.03333333333333333,combined_60hz_125hz
model,1,young_20_29,677,1,1,29,0.5833333333333334,0.6,0.3448275862068966,combined_60hz_125hz
model,1,young_20_29,677,1,2,28,0.7791666666666667,0.7833333333333333,0.14285714285714285,combined_60hz_125hz
model,1,young_20_29,677,1,3,28,0.8976190476190476,0.9,0.10714285714285714,combined_60hz_125hz
model,1,young_20_29,677,1,4,28,1.049404761904762,1.025,0.03571428571428571,combined_60hz_125hz
model,1,young_20_29,3875,1,1,77,0.5945887445887446,0.6166666666666667,0.2597402597402597,combined_60hz_125hz
model,1,young_20_29,3875,1,2,77,0.7534632034632035,0.75,0.14285714285714285,combined_60hz_125hz
model,1,young_20_29,3875,1,3,77,0.864935064935065,0.8666666666666667,0.0,combined_60hz_125hz
model,1,young_20_29,3875,1,4,77,1.0030303030303032,0.9833333333333333,0.03896103896103896,combined_60hz_125hz
model,1,young_20_29,4790,0,1,25,0.41800000000000004,0.43333333333333335,0.04,combined_60hz_125hz
model,1,young_20_29,4790,0,2,25,0.5466666666666667,0.5333333333333333,0.0,combined_60hz_125hz
model,1,young_20_29,4790,0,3,25,0.6273333333333333,0.6333333333333333,0.0,combined_60hz_125hz
model,1,young_20_29,4790,0,4,24,0.7402777777777777,0.725,0.0,combined_60hz_125hz
model,1,young_20_29,1478,0,1,22,0.42651515151515157,0.45,0.0,combined_60hz_125hz
model,1,young_20_29,1478,0,2,22,0.537878787878788,0.5333333333333333,0.09090909090909091,combined_60hz_125hz
model,1,young_20_29,1478,0,3,22,0.628030303030303,0.6333333333333333,0.0,combined_60hz_125hz
model,1,young_20_29,1478,0,4,22,0.7363636363636363,0.7,0.045454545454545456,combined_60hz_125hz
model,1,young_20_29,5256,0,1,23,0.40507246376811595,0.4166666666666667,0.0,combined_60hz_125hz
model,1,young_20_29,5256,0,2,23,0.5260869565217392,0.5333333333333333,0.0,combined_60hz_125hz
model,1,young_20_29,5256,0,3,22,0.6068181818181818,0.6,0.045454545454545456,combined_60hz_125hz
model,1,young_20_29,5256,0,4,22,0.7219696969696969,0.7,0.0,combined_60hz_125hz
model,1,young_20_29,182,0,1,34,0.4137254901960784,0.43333333333333335,0.0,combined_60hz_125hz
model,1,young_20_29,182,0,2,34,0.5196078431372549,0.5166666666666666,0.058823529411764705,combined_60hz_125hz
model,1,young_20_29,182,0,3,34,0.6200980392156863,0.625,0.0,combined_60hz_125hz
model,1,young_20_29,182,0,4,34,0.7617647058823529,0.75,0.0,combined_60hz_125hz
model,1,young_20_29,4790,1,1,25,0.6153333333333333,0.6333333333333333,0.32,combined_60hz_125hz
model,1,young_20_29,4790,1,2,25,0.7706666666666666,0.7833333333333333,0.12,combined_60hz_125hz
model,1,young_20_29,4790,1,3,24,0.8812500000000001,0.8916666666666666,0.08333333333333333,combined_60hz_125hz
model,1,young_20_29,4790,1,4,24,1.0458333333333334,1.0166666666666666,0.0,combined_60hz_125hz
model,1,young_20_29,1478,1,1,22,0.5651515151515151,0.575,0.36363636363636365,combined_60hz_125hz
model,1,young_20_29,1478,1,2,22,0.7401515151515151,0.725,0.09090909090909091,combined_60hz_125hz
model,1,young_20_29,1478,1,3,22,0.8992424242424242,0.9,0.0,combined_60hz_125hz
model,1,young_20_29,1478,1,4,21,1.0761904761904764,1.0333333333333332,0.0,combined_60hz_125hz
model,1,young_20_29,4398,1,1,27,0.5746913580246914,0.5666666666666667,0.2222222222222222,combined_60hz_125hz
model,1,young_20_29,4398,1,2,27,0.7469135802469135,0.75,0.07407407407407407,combined_60hz_125hz
model,1,young_20_29,4398,1,3,26,0.8865384615384614,0.8833333333333333,0.0,combined_60hz_125hz
model,1,young_20_29,4398,1,4,26,1.060897435897436,1.0333333333333332,0.038461538461538464,combined_60hz_125hz
model,1,young_20_29,4398,0,1,27,0.4209876543209876,0.43333333333333335,0.0,combined_60hz_125hz
model,1,young_20_29,4398,0,2,27,0.5388888888888889,0.5333333333333333,0.0,combined_60hz_125hz
model,1,young_20_29,4398,0,3,26,0.6185897435897437,0.6166666666666667,0.0,combined_60hz_125hz
model,1,young_20_29,4398,0,4,26,0.7230769230769231,0.7166666666666667,0.0,combined_60hz_125hz
model,1,young_20_29,2553,0,1,27,0.41419753086419747,0.4166666666666667,0.037037037037037035,combined_60hz_125hz
model,1,young_20_29,2553,0,2,26,0.5294871794871795,0.5333333333333333,0.038461538461538464,combined_60hz_125hz
model,1,young_20_29,2553,0,3,26,0.6083333333333335,0.6083333333333334,0.038461538461538464,combined_60hz_125hz
model,1,young_20_29,2553,0,4,26,0.7378205128205129,0.7166666666666667,0.0,combined_60hz_125hz
model,1,older_80_89,6609,0,1,171,0.49132553606237817,0.5,0.005847953216374269,combined_60hz_125hz
model,1,older_80_89,6609,0,2,171,0.7224171539961014,0.7333333333333333,0.017543859649122806,combined_60hz_125hz
model,1,older_80_89,6609,0,3,171,0.8723196881091619,0.8666666666666667,0.0,combined_60hz_125hz
model,1,older_80_89,6609,0,4,171,1.130019493177388,1.1,0.011695906432748537,combined_60hz_125hz
model,1,older_80_89,984,0,1,172,0.4910852713178295,0.5166666666666666,0.011627906976744186,combined_60hz_125hz
model,1,older_80_89,984,0,2,172,0.711046511627907,0.7166666666666667,0.0,combined_60hz_125hz
model,1,older_80_89,984,0,3,172,0.8597868217054265,0.8666666666666667,0.0,combined_60hz_125hz
model,1,older_80_89,984,0,4,172,1.1031976744186045,1.0666666666666667,0.029069767441860465,combined_60hz_125hz
model,1,older_80_89,6609,1,1,172,0.7679263565891472,0.7916666666666667,0.16279069767441862,combined_60hz_125hz
model,1,older_80_89,6609,1,2,171,0.9992202729044833,1.0,0.08771929824561403,combined_60hz_125hz
model,1,older_80_89,6609,1,3,171,1.1821637426900584,1.1833333333333333,0.05263157894736842,combined_60hz_125hz
model,1,older_80_89,6609,1,4,171,1.4493177387914231,1.4166666666666667,0.04093567251461988,combined_60hz_125hz
model,1,older_80_89,2410,0,1,157,0.4925690021231423,0.5166666666666666,0.006369426751592357,combined_60hz_125hz
model,1,older_80_89,2410,0,2,157,0.7266454352441614,0.7166666666666667,0.006369426751592357,combined_60hz_125hz
model,1,older_80_89,2410,0,3,157,0.883864118895966,0.8833333333333333,0.006369426751592357,combined_60hz_125hz
model,1,older_80_89,2410,0,4,156,1.1476495726495726,1.1,0.01282051282051282,combined_60hz_125hz
model,1,older_80_89,984,1,1,170,0.757450980392157,0.7833333333333333,0.14705882352941177,combined_60hz_125hz
model,1,older_80_89,984,1,2,170,1.0030392156862746,1.0166666666666666,0.029411764705882353,combined_60hz_125hz
model,1,older_80_89,984,1,3,170,1.1797058823529412,1.1833333333333333,0.047058823529411764,combined_60hz_125hz
model,1,older_80_89,984,1,4,170,1.4772549019607844,1.4333333333333333,0.01764705882352941,combined_60hz_125hz
model,1,older_80_89,3403,0,1,128,0.539453125,0.5666666666666667,0.0078125,combined_60hz_125hz
model,1,older_80_89,3403,0,2,128,0.73125,0.7333333333333333,0.0078125,combined_60hz_125hz
model,1,older_80_89,3403,0,3,127,0.8867454068241468,0.8833333333333333,0.007874015748031496,combined_60hz_125hz
model,1,older_80_89,3403,0,4,127,1.1757217847769028,1.1333333333333333,0.0,combined_60hz_125hz
model,1,older_80_89,3403,1,1,127,0.7675853018372703,0.8,0.12598425196850394,combined_60hz_125hz
model,1,older_80_89,3403,1,2,126,1.0190476190476192,1.0166666666666666,0.05555555555555555,combined_60hz_125hz
model,1,older_80_89,3403,1,3,126,1.2105820105820104,1.2083333333333333,0.05555555555555555,combined_60hz_125hz
model,1,older_80_89,3403,1,4,126,1.4929894179894183,1.4666666666666666,0.023809523809523808,combined_60hz_125hz
model,1,older_80_89,2410,1,1,156,0.7745726495726496,0.8,0.0641025641025641,combined_60hz_125hz
model,1,older_80_89,2410,1,2,155,1.020967741935484,1.0166666666666666,0.05161290322580645,combined_60hz_125hz
model,1,older_80_89,2410,1,3,155,1.2074193548387098,1.2,0.03225806451612903,combined_60hz_125hz
model,1,older_80_89,2410,1,4,155,1.4860215053763441,1.4333333333333333,0.05806451612903226,combined_60hz_125hz
model,2,young_20_29,2918,0,1,163,0.4180981595092025,0.43333333333333335,0.012269938650306749,combined_60hz_125hz
model,2,young_20_29,2918,0,2,162,0.5308641975308642,0.5333333333333333,0.018518518518518517,combined_60hz_125hz
model,2,young_20_29,2918,0,3,162,0.6160493827160495,0.6166666666666667,0.018518518518518517,combined_60hz_125hz
model,2,young_20_29,2918,0,4,162,0.7389917695473252,0.7166666666666667,0.030864197530864196,combined_60hz_125hz
model,2,young_20_29,2918,1,1,162,0.5932098765432099,0.6166666666666667,0.345679012345679,combined_60hz_125hz
model,2,young_20_29,2918,1,2,162,0.7554526748971193,0.75,0.19135802469135801,combined_60hz_125hz
model,2,young_20_29,2918,1,3,162,0.8669753086419754,0.8666666666666667,0.08024691358024691,combined_60hz_125hz
model,2,young_20_29,2918,1,4,162,1.0325102880658434,1.0166666666666666,0.05555555555555555,combined_60hz_125hz
model,2,young_20_29,899,1,1,26,0.6192307692307693,0.6333333333333333,0.23076923076923078,combined_60hz_125hz
model,2,young_20_29,899,1,2,25,0.7493333333333332,0.75,0.12,combined_60hz_125hz
model,2,young_20_29,899,1,3,25,0.8733333333333334,0.8833333333333333,0.16,combined_60hz_125hz
model,2,young_20_29,899,1,4,25,1.058,1.0333333333333332,0.0,combined_60hz_125hz
model,2,young_20_29,182,1,1,34,0.5936274509803922,0.6166666666666667,0.35294117647058826,combined_60hz_125hz
model,2,young_20_29,182,1,2,34,0.7578431372549018,0.75,0.058823529411764705,combined_60hz_125hz
model,2,young_20_29,182,1,3,34,0.8813725490196077,0.8833333333333333,0.058823529411764705,combined_60hz_125hz
model,2,young_20_29,182,1,4,33,1.0454545454545452,1.0333333333333332,0.030303030303030304,combined_60hz_125hz
model,2,young_20_29,5256,1,1,24,0.6027777777777777,0.6083333333333334,0.125,combined_60hz_125hz
model,2,young_20_29,5256,1,2,23,0.772463768115942,0.7666666666666666,0.2608695652173913,combined_60hz_125hz
model,2,young_20_29,5256,1,3,23,0.8789855072463769,0.8666666666666667,0.043478260869565216,combined_60hz_125hz
model,2,young_20_29,5256,1,4,23,1.0260869565217392,1.0,0.0,combined_60hz_125hz
model,2,young_20_29,3875,0,1,77,0.41991341991341996,0.43333333333333335,0.06493506493506493,combined_60hz_125hz
model,2,young_20_29,3875,0,2,77,0.5277056277056276,0.5166666666666666,0.0,combined_60hz_125hz
model,2,young_20_29,3875,0,3,77,0.627056277056277,0.6333333333333333,0.025974025974025976,combined_60hz_125hz
model,2,young_20_29,3875,0,4,76,0.755921052631579,0.7333333333333333,0.013157894736842105,combined_60hz_125hz
model,2,young_20_29,899,0,1,26,0.4064102564102564,0.42500000000000004,0.038461538461538464,combined_60hz_125hz
model,2,young_20_29,899,0,2,26,0.5173076923076922,0.5249999999999999,0.0,combined_60hz_125hz
model,2,young_20_29,899,0,3,25,0.612,0.6,0.0,combined_60hz_125hz
model,2,young_20_29,899,0,4,25,0.7433333333333333,0.7333333333333333,0.0,combined_60hz_125hz
model,2,young_20_29,677,0,1,29,0.39425287356321836,0.3833333333333333,0.0,combined_60hz_125hz
model,2,young_20_29,677,0,2,28,0.525,0.5166666666666666,0.0,combined_60hz_125hz
model,2,young_20_29,677,0,3,28,0.6071428571428573,0.6166666666666667,0.0,combined_60hz_125hz
model,2,young_20_29,677,0,4,28,0.7363095238095239,0.725,0.0,combined_60hz_125hz
model,2,young_20_29,5675,0,1,147,0.4091836734693878,0.4166666666666667,0.034013605442176874,combined_60hz_125hz
model,2,young_20_29,5675,0,2,147,0.5430839002267572,0.55,0.04081632653061224,combined_60hz_125hz
model,2,young_20_29,5675,0,3,147,0.6267573696145124,0.6333333333333333,0.027210884353741496,combined_60hz_125hz
model,2,young_20_29,5675,0,4,146,0.7558219178082192,0.7333333333333333,0.0136986301369863,combined_60hz_125hz
model,2,young_20_29,5675,1,1,145,0.5985057471264368,0.6166666666666667,0.3793103448275862,combined_60hz_125hz
model,2,young_20_29,5675,1,2,145,0.7686206896551724,0.7666666666666666,0.1310344827586207,combined_60hz_125hz
model,2,young_20_29,5675,1,3,145,0.8840229885057471,0.8833333333333333,0.10344827586206896,combined_60hz_125hz
model,2,young_20_29,5675,1,4,145,1.0451724137931033,1.0333333333333332,0.034482758620689655,combined_60hz_125hz
model,2,young_20_29,2553,1,1,27,0.632716049382716,0.6333333333333333,0.37037037037037035,combined_60hz_125hz
model,2,young_20_29,2553,1,2,27,0.7882716049382716,0.7833333333333333,0.18518518518518517,combined_60hz_125hz
model,2,young_20_29,2553,1,3,27,0.9012345679012347,0.9,0.1111111111111111,combined_60hz_125hz
model,2,young_20_29,2553,1,4,26,1.0711538461538461,1.0416666666666665,0.0,combined_60hz_125hz
model,2,young_20_29,7862,0,1,30,0.4488888888888889,0.4666666666666667,0.06666666666666667,combined_60hz_125hz
model,2,young_20_29,7862,0,2,30,0.55,0.55,0.0,combined_60hz_125hz
model,2,young_20_29,7862,0,3,30,0.6277777777777778,0.6333333333333333,0.03333333333333333,combined_60hz_125hz
model,2,young_20_29,7862,0,4,30,0.7316666666666667,0.725,0.03333333333333333,combined_60hz_125hz
model,2,young_20_29,7862,1,1,31,0.6231182795698923,0.65,0.3548387096774194,combined_60hz_125hz
model,2,young_20_29,7862,1,2,31,0.7553763440860212,0.75,0.25806451612903225,combined_60hz_125hz
model,2,young_20_29,7862,1,3,30,0.8638888888888888,0.8666666666666667,0.1,combined_60hz_125hz
model,2,young_20_29,7862,1,4,30,1.0016666666666667,0.9833333333333333,0.0,combined_60hz_125hz
model,2,young_20_29,677,1,1,29,0.5741379310344827,0.5833333333333334,0.41379310344827586,combined_60hz_125hz
model,2,young_20_29,677,1,2,28,0.7773809523809526,0.7833333333333333,0.17857142857142858,combined_60hz_125hz
model,2,young_20_29,677,1,3,28,0.8761904761904761,0.875,0.0,combined_60hz_125hz
model,2,young_20_29,677,1,4,28,1.042857142857143,1.0083333333333333,0.07142857142857142,combined_60hz_125hz
model,2,young_20_29,3875,1,1,77,0.6080086580086579,0.6333333333333333,0.23376623376623376,combined_60hz_125hz
model,2,young_20_29,3875,1,2,77,0.7614718614718614,0.7666666666666666,0.09090909090909091,combined_60hz_125hz
model,2,young_20_29,3875,1,3,77,0.8599567099567098,0.85,0.06493506493506493,combined_60hz_125hz
model,2,young_20_29,3875,1,4,77,1.00995670995671,1.0,0.012987012987012988,combined_60hz_125hz
model,2,young_20_29,4790,0,1,25,0.4186666666666667,0.4166666666666667,0.0,combined_60hz_125hz
model,2,young_20_29,4790,0,2,25,0.5446666666666666,0.55,0.04,combined_60hz_125hz
model,2,young_20_29,4790,0,3,25,0.6173333333333334,0.6166666666666667,0.0,combined_60hz_125hz
model,2,young_20_29,4790,0,4,24,0.7333333333333333,0.7166666666666667,0.0,combined_60hz_125hz
model,2,young_20_29,1478,0,1,22,0.44242424242424244,0.4666666666666667,0.045454545454545456,combined_60hz_125hz
model,2,young_20_29,1478,0,2,22,0.5462121212121213,0.55,0.0,combined_60hz_125hz
model,2,young_20_29,1478,0,3,22,0.6303030303030304,0.6416666666666666,0.045454545454545456,combined_60hz_125hz
model,2,young_20_29,1478,0,4,22,0.7340909090909092,0.7166666666666667,0.0,combined_60hz_125hz
model,2,young_20_29,5256,0,1,23,0.40652173913043477,0.4166666666666667,0.0,combined_60hz_125hz
model,2,young_20_29,5256,0,2,23,0.5130434782608695,0.5,0.043478260869565216,combined_60hz_125hz
model,2,young_20_29,5256,0,3,22,0.6053030303030302,0.6,0.09090909090909091,combined_60hz_125hz
model,2,young_20_29,5256,0,4,22,0.7068181818181818,0.6833333333333333,0.0,combined_60hz_125hz
model,2,young_20_29,182,0,1,34,0.4156862745098039,0.4166666666666667,0.058823529411764705,combined_60hz_125hz
model,2,young_20_29,182,0,2,34,0.5230392156862744,0.5166666666666666,0.0,combined_60hz_125hz
model,2,young_20_29,182,0,3,34,0.6205882352941176,0.6166666666666667,0.0,combined_60hz_125hz
model,2,young_20_29,182,0,4,34,0.7627450980392156,0.7583333333333333,0.0,combined_60hz_125hz
model,2,young_20_29,4790,1,1,25,0.6313333333333333,0.65,0.2,combined_60hz_125hz
model,2,young_20_29,4790,1,2,25,0.7753333333333333,0.7666666666666666,0.08,combined_60hz_125hz
model,2,young_20_29,4790,1,3,24,0.8854166666666666,0.8833333333333333,0.0,combined_60hz_125hz
model,2,young_20_29,4790,1,4,24,1.0493055555555555,1.05,0.041666666666666664,combined_60hz_125hz
model,2,young_20_29,1478,1,1,22,0.5704545454545454,0.6083333333333334,0.2727272727272727,combined_60hz_125hz
model,2,young_20_29,1478,1,2,22,0.7416666666666665,0.7416666666666667,0.045454545454545456,combined_60hz_125hz
model,2,young_20_29,1478,1,3,22,0.8704545454545454,0.8666666666666667,0.045454545454545456,combined_60hz_125hz
model,2,young_20_29,1478,1,4,21,1.0857142857142856,1.0666666666666667,0.09523809523809523,combined_60hz_125hz
model,2,young_20_29,4398,1,1,27,0.5759259259259258,0.6166666666666667,0.18518518518518517,combined_60hz_125hz
model,2,young_20_29,4398,1,2,27,0.7543209876543209,0.75,0.07407407407407407,combined_60hz_125hz
model,2,young_20_29,4398,1,3,26,0.8807692307692309,0.9,0.038461538461538464,combined_60hz_125hz
model,2,young_20_29,4398,1,4,26,1.0519230769230767,1.05,0.0,combined_60hz_125hz
model,2,young_20_29,4398,0,1,27,0.4308641975308642,0.43333333333333335,0.0,combined_60hz_125hz
model,2,young_20_29,4398,0,2,27,0.5419753086419753,0.55,0.07407407407407407,combined_60hz_125hz
model,2,young_20_29,4398,0,3,26,0.6224358974358974,0.6166666666666667,0.0,combined_60hz_125hz
model,2,young_20_29,4398,0,4,26,0.7378205128205129,0.7166666666666667,0.0,combined_60hz_125hz
model,2,young_20_29,2553,0,1,27,0.4246913580246914,0.43333333333333335,0.037037037037037035,combined_60hz_125hz
model,2,young_20_29,2553,0,2,26,0.5249999999999999,0.5333333333333333,0.0,combined_60hz_125hz
model,2,young_20_29,2553,0,3,26,0.591025641025641,0.5833333333333334,0.0,combined_60hz_125hz
model,2,young_20_29,2553,0,4,26,0.7153846153846153,0.6833333333333333,0.0,combined_60hz_125hz
model,2,older_80_89,6609,0,1,171,0.4866471734892788,0.5166666666666666,0.017543859649122806,combined_60hz_125hz
model,2,older_80_89,6609,0,2,171,0.7081871345029239,0.7,0.017543859649122806,combined_60hz_125hz
model,2,older_80_89,6609,0,3,171,0.8743664717348927,0.8666666666666667,0.0,combined_60hz_125hz
model,2,older_80_89,6609,0,4,171,1.1280701754385964,1.0833333333333333,0.011695906432748537,combined_60hz_125hz
model,2,older_80_89,984,0,1,172,0.49273255813953487,0.5166666666666666,0.029069767441860465,combined_60hz_125hz
model,2,older_80_89,984,0,2,172,0.706201550387597,0.7,0.005813953488372093,combined_60hz_125hz
model,2,older_80_89,984,0,3,172,0.8609496124031006,0.8666666666666667,0.011627906976744186,combined_60hz_125hz
model,2,older_80_89,984,0,4,172,1.1314922480620155,1.0833333333333333,0.0,combined_60hz_125hz
model,2,older_80_89,6609,1,1,172,0.7555232558139534,0.7833333333333333,0.11627906976744186,combined_60hz_125hz
model,2,older_80_89,6609,1,2,171,0.9923976608187134,0.9833333333333333,0.12280701754385964,combined_60hz_125hz
model,2,older_80_89,6609,1,3,171,1.1839181286549707,1.1833333333333333,0.03508771929824561,combined_60hz_125hz
model,2,older_80_89,6609,1,4,171,1.4503898635477581,1.4166666666666667,0.03508771929824561,combined_60hz_125hz
model,2,older_80_89,2410,0,1,157,0.49777070063694273,0.5166666666666666,0.012738853503184714,combined_60hz_125hz
model,2,older_80_89,2410,0,2,157,0.722611464968153,0.7166666666666667,0.01910828025477707,combined_60hz_125hz
model,2,older_80_89,2410,0,3,157,0.8865180467091295,0.8833333333333333,0.012738853503184714,combined_60hz_125hz
model,2,older_80_89,2410,0,4,156,1.1566239316239315,1.1,0.00641025641025641,combined_60hz_125hz
model,2,older_80_89,984,1,1,170,0.7677450980392156,0.7833333333333333,0.1,combined_60hz_125hz
model,2,older_80_89,984,1,2,170,1.015,1.0166666666666666,0.07647058823529412,combined_60hz_125hz
model,2,older_80_89,984,1,3,170,1.187156862745098,1.1916666666666667,0.047058823529411764,combined_60hz_125hz
model,2,older_80_89,984,1,4,170,1.4800000000000002,1.4333333333333333,0.029411764705882353,combined_60hz_125hz
model,2,older_80_89,3403,0,1,128,0.528515625,0.55,0.0078125,combined_60hz_125hz
model,2,older_80_89,3403,0,2,128,0.73125,0.7333333333333333,0.0078125,combined_60hz_125hz
model,2,older_80_89,3403,0,3,127,0.8850393700787401,0.8833333333333333,0.007874015748031496,combined_60hz_125hz
model,2,older_80_89,3403,0,4,127,1.1440944881889763,1.1166666666666667,0.015748031496062992,combined_60hz_125hz
model,2,older_80_89,3403,1,1,127,0.7706036745406825,0.8166666666666667,0.10236220472440945,combined_60hz_125hz
model,2,older_80_89,3403,1,2,126,1.0198412698412698,1.0166666666666666,0.05555555555555555,combined_60hz_125hz
model,2,older_80_89,3403,1,3,126,1.2054232804232803,1.2,0.047619047619047616,combined_60hz_125hz
model,2,older_80_89,3403,1,4,126,1.4936507936507932,1.45,0.007936507936507936,combined_60hz_125hz
model,2,older_80_89,2410,1,1,156,0.8002136752136751,0.8333333333333334,0.10897435897435898,combined_60hz_125hz
model,2,older_80_89,2410,1,2,155,1.0210752688172042,1.0166666666666666,0.04516129032258064,combined_60hz_125hz
model,2,older_80_89,2410,1,3,155,1.2035483870967743,1.2,0.06451612903225806,combined_60hz_125hz
