age_group,analysis_group,trial_output_index,row_index,target_direction,flanker_direction,final_response,correct,rt,decision_time,t0,hard_first_crossing_channel,evidence_winner_at_crossing,state_winner_at_crossing,winner_runner_up_evidence_gap,winner_runner_up_state_gap,fallback_used,response_type,error_source_category,rt_quantile_bin
Older,older_80_89,1380,32390,2,0,0,False,1.1815672917325637,0.12,1.0615672917325636,0,0,0,0.8074955940246582,0.05810611695051193,False,flanker,evidence-origin,4
Older,older_80_89,1384,18655,2,1,2,True,0.945754144626917,0.1,0.845754144626917,1,1,1,1.2615642547607422,0.0630403682589531,False,target,correct,3
Older,older_80_89,1385,14652,0,3,0,True,1.0361470203183867,0.17,0.8661470203183866,3,0,3,0.05621170997619629,0.04539310187101364,False,target,correct,3
Older,older_80_89,1386,11765,3,2,3,True,1.289919486485974,0.26,1.029919486485974,2,2,2,0.1604289710521698,0.0548262894153595,False,target,correct,5
Older,older_80_89,1388,22348,2,0,2,True,0.9737835062516058,0.12,0.8537835062516058,0,0,0,0.6006685495376587,0.050476402044296265,False,target,correct,3
Older,older_80_89,1389,23081,1,0,0,False,0.8642204811087122,0.08,0.7842204811087122,0,0,0,1.2821160554885864,0.058672115206718445,False,flanker,evidence-origin,2
Older,older_80_89,1390,5609,1,2,1,True,1.3388595314006937,0.32,1.0188595314006936,1,1,1,0.8737850785255432,0.021403886377811432,False,target,correct,5
Older,older_80_89,1395,15798,3,2,3,True,0.7959410283994509,0.13,0.6659410283994509,2,2,2,0.9744846820831299,0.06732460856437683,False,target,correct,2
Older,older_80_89,1396,31434,1,2,1,True,1.1847897200676603,0.36,0.8247897200676603,1,1,1,0.78146892786026,0.041994184255599976,False,target,correct,4
Older,older_80_89,1397,28993,1,3,3,False,1.6342770822236488,0.79,0.8442770822236487,1,1,1,0.9984109401702881,0.040074072778224945,True,flanker,fallback,5
Older,older_80_89,1400,19385,0,2,2,False,1.0177272253526048,0.15,0.8677272253526048,2,2,2,0.47803381085395813,0.0492367222905159,False,flanker,evidence-origin,3
Older,older_80_89,1402,34575,3,2,3,True,1.111482862337277,0.49,0.621482862337277,3,3,3,0.8849547505378723,0.031365953385829926,False,target,correct,4
Older,older_80_89,1403,4132,0,2,2,False,0.7985504987488007,0.17,0.6285504987488006,2,2,2,0.38200435042381287,0.04642706364393234,False,flanker,evidence-origin,2
Older,older_80_89,1404,16847,2,0,2,True,0.9783643785852753,0.14,0.8383643785852752,0,0,0,0.40133723616600037,0.04672866314649582,False,target,correct,3
Older,older_80_89,1405,1990,1,0,0,False,0.45046535774839896,0.15,0.300465357748399,0,0,0,0.8455020189285278,0.0688757374882698,False,flanker,evidence-origin,1
Older,older_80_89,1409,1022,2,0,0,False,1.2226995206240086,0.11,1.1126995206240085,0,0,0,0.7920330762863159,0.05056781321763992,False,flanker,evidence-origin,4
Older,older_80_89,1410,9568,1,2,1,True,1.5453432933321722,0.62,0.9253432933321722,1,1,1,0.7678046226501465,0.05048473924398422,False,target,correct,5
Older,older_80_89,1413,20654,1,2,1,True,1.2659992820682042,0.58,0.6859992820682043,1,1,1,0.7279231548309326,0.0346294566988945,False,target,correct,4
Older,older_80_89,1414,24810,1,2,1,True,0.7170268075588835,0.13,0.5870268075588835,2,2,2,0.7521823048591614,0.06051652878522873,False,target,correct,1
Older,older_80_89,1415,17482,3,2,3,True,1.1200868023630102,0.17,0.9500868023630101,2,2,2,0.5753211975097656,0.05976268649101257,False,target,correct,4
Older,older_80_89,1417,15035,3,1,3,True,0.7902001096562496,0.17,0.6202001096562496,1,1,1,0.21534550189971924,0.04687536507844925,False,target,correct,2
Older,older_80_89,1418,23362,0,2,2,False,0.38648655659641945,0.11,0.27648655659641946,2,2,2,1.1198501586914062,0.06129361689090729,False,flanker,evidence-origin,1
Older,older_80_89,1419,33980,0,2,2,False,1.0259095976789614,0.1,0.9259095976789614,2,2,2,1.178676962852478,0.059611640870571136,False,flanker,evidence-origin,3
Older,older_80_89,1423,18712,2,1,2,True,1.1423490454126297,0.12,1.0223490454126298,1,1,1,1.0558215379714966,0.06364370137453079,False,target,correct,4
Older,older_80_89,1427,5808,0,3,0,True,1.5973802058969908,0.78,0.8173802058969908,0,0,0,1.1095266342163086,0.02435930073261261,False,target,correct,5
Older,older_80_89,1428,1309,1,2,1,True,1.5081987672070651,0.33,1.178198767207065,1,1,1,0.7757411003112793,0.0374293252825737,False,target,correct,5
Older,older_80_89,1430,11251,0,2,2,False,1.9493515737074147,0.79,1.1593515737074147,0,0,0,0.8112390041351318,0.01747070997953415,True,flanker,fallback,5
Older,older_80_89,1431,4193,3,2,3,True,0.7850879105757588,0.13,0.6550879105757588,2,2,2,0.913359522819519,0.06429801881313324,False,target,correct,2
Older,older_80_89,1433,15718,0,1,0,True,1.2170890736188764,0.28,0.9370890736188764,0,0,0,1.4105702638626099,0.02119608223438263,False,target,correct,4
Older,older_80_89,1435,7480,0,2,2,False,0.7812085041269539,0.1,0.6812085041269539,2,2,2,1.197487235069275,0.06062889099121094,False,flanker,evidence-origin,2
Older,older_80_89,1436,11460,3,1,3,True,0.8813799665915972,0.1,0.7813799665915973,1,1,1,0.7447900772094727,0.046077415347099304,False,target,correct,2
Older,older_80_89,1437,8446,1,0,0,False,0.7338677807716518,0.07,0.6638677807716518,0,0,0,1.692490816116333,0.06465946137905121,False,flanker,evidence-origin,1
Older,older_80_89,1440,30878,0,1,0,True,1.5513478592005898,0.31,1.2413478592005898,0,0,0,1.6239755153656006,0.028676770627498627,False,target,correct,5
Older,older_80_89,1441,6565,1,0,0,False,0.922888628758728,0.11,0.812888628758728,0,0,0,1.2181919813156128,0.06836456060409546,False,flanker,evidence-origin,3
Older,older_80_89,1442,5834,3,2,3,True,0.9382631685941876,0.24,0.6982631685941876,2,2,2,0.17660319805145264,0.05529492348432541,False,target,correct,3
Older,older_80_89,1443,13151,1,3,1,True,0.82558376930065,0.14,0.68558376930065,3,3,3,0.4721466898918152,0.05147596448659897,False,target,correct,2
Older,older_80_89,1446,22267,2,1,2,True,1.1322779242423235,0.22,0.9122779242423236,1,1,1,0.2815128266811371,0.05762232840061188,False,target,correct,4
Older,older_80_89,1447,1265,1,3,1,True,0.822710332342292,0.08,0.742710332342292,3,3,3,0.6622863411903381,0.03970440477132797,False,target,correct,2
Older,older_80_89,1448,14784,3,2,3,True,0.9188634956831359,0.19,0.7288634956831359,2,2,2,0.4633227586746216,0.06207392364740372,False,target,correct,3
Older,older_80_89,1450,4081,2,3,2,True,0.7500377898273806,0.23,0.5200377898273806,3,2,3,0.0310249924659729,0.05114246904850006,False,target,correct,1
Older,older_80_89,1452,27193,1,2,1,True,0.8451844486729635,0.21,0.6351844486729635,2,2,2,0.3994053304195404,0.061876699328422546,False,target,correct,2
Older,older_80_89,1453,27094,2,1,2,True,0.6215918217837357,0.14,0.4815918217837357,1,1,1,0.8937108516693115,0.06111997365951538,False,target,correct,1
Older,older_80_89,1455,3055,1,3,3,False,0.6000511502702512,0.12,0.48005115027025125,3,3,3,0.9491041302680969,0.05983506143093109,False,flanker,evidence-origin,1
Older,older_80_89,1456,29148,2,3,3,False,0.7372628909872849,0.12,0.6172628909872849,3,3,3,0.9237655401229858,0.06283511966466904,False,flanker,evidence-origin,1
Older,older_80_89,1457,15745,2,0,2,True,1.1450827188873445,0.15,0.9950827188873445,0,0,0,0.40074989199638367,0.04597540944814682,False,target,correct,4
Older,older_80_89,1460,2564,1,3,1,True,0.7165640509184674,0.16,0.5565640509184674,3,3,3,0.39016976952552795,0.05408787727355957,False,target,correct,1
Older,older_80_89,1461,16880,2,1,2,True,0.7581869499280602,0.1,0.6581869499280603,1,1,1,1.2058804035186768,0.059722498059272766,False,target,correct,1
Older,older_80_89,1462,30810,1,2,1,True,1.1146097311064147,0.22,0.8946097311064147,2,2,2,0.5145617723464966,0.06607695668935776,False,target,correct,4
Older,older_80_89,1464,9366,3,1,3,True,0.8525260296448749,0.2,0.6525260296448749,1,1,1,0.18482035398483276,0.04029442369937897,False,target,correct,2
Older,older_80_89,1471,21271,1,2,1,True,1.3070578582477226,0.58,0.7270578582477226,1,1,1,0.8008989691734314,0.049337901175022125,False,target,correct,5
Older,older_80_89,1472,27416,1,0,0,False,0.8145162633301901,0.08,0.7345162633301902,0,0,0,1.4499047994613647,0.06212100386619568,False,flanker,evidence-origin,2
Older,older_80_89,1473,28952,1,2,1,True,0.7935215954766881,0.12,0.6735215954766881,2,2,2,0.5133150815963745,0.04714289307594299,False,target,correct,2
Older,older_80_89,1474,9616,0,3,0,True,0.8758585605584525,0.13,0.7458585605584525,3,3,3,0.4743713438510895,0.05425133556127548,False,target,correct,2
Older,older_80_89,1475,27070,2,0,0,False,0.8019222152305565,0.09,0.7119222152305565,0,0,0,1.058647632598877,0.053660616278648376,False,flanker,evidence-origin,2
Older,older_80_89,1478,14167,3,0,3,True,0.7072737799806038,0.14,0.5672737799806038,0,0,0,0.843950629234314,0.06371472775936127,False,target,correct,1
Older,older_80_89,1479,16380,1,0,0,False,0.5683936261690297,0.08,0.48839362616902965,0,0,0,1.2080408334732056,0.05603346228599548,False,flanker,evidence-origin,1
Older,older_80_89,1480,13381,0,2,2,False,1.6225221595707395,0.79,0.8325221595707395,0,0,0,0.8901486992835999,0.027790740132331848,True,flanker,fallback,5
Older,older_80_89,1484,18496,3,2,3,True,0.8363493740920546,0.21,0.6263493740920546,2,2,2,0.34472018480300903,0.05851677805185318,False,target,correct,2
Older,older_80_89,1486,3968,0,2,2,False,1.6728919187439686,0.79,0.8828919187439686,0,0,0,0.7380241751670837,0.007856965065002441,True,flanker,fallback,5
Older,older_80_89,1488,22435,1,2,1,True,1.2606987174944846,0.4,0.8606987174944846,1,1,1,0.6822348833084106,0.048070043325424194,False,target,correct,4
Older,older_80_89,1491,11247,1,3,3,False,0.7509266323924406,0.23,0.5209266323924406,3,3,3,0.25297829508781433,0.05949488282203674,False,flanker,evidence-origin,1
Older,older_80_89,1492,5044,0,2,2,False,1.5493362617694666,0.79,0.7593362617694666,0,0,0,0.9038382172584534,0.01817983388900757,True,flanker,fallback,5
Older,older_80_89,1493,22852,2,0,0,False,0.49100649857613554,0.08,0.4110064985761355,0,0,0,1.1931798458099365,0.05557776242494583,False,flanker,evidence-origin,1
Older,older_80_89,1495,14631,0,3,0,True,1.679415117382821,0.72,0.9594151173828209,0,0,0,1.0716025829315186,0.04512908309698105,False,target,correct,5
Older,older_80_89,1498,708,2,0,2,True,0.824516013088448,0.12,0.704516013088448,0,0,0,0.6260981559753418,0.0504470095038414,False,target,correct,2
Older,older_80_89,1499,2113,2,3,3,False,0.7450548022340537,0.15,0.5950548022340537,3,3,3,0.7134514451026917,0.06233316659927368,False,flanker,evidence-origin,1
Older,older_80_89,1500,12370,2,0,0,False,0.7010020186123354,0.12,0.5810020186123354,0,0,0,0.8966341614723206,0.060355573892593384,False,flanker,evidence-origin,1
Older,older_80_89,1501,8657,3,0,3,True,1.0574108386593748,0.18,0.8774108386593749,0,0,0,0.5526286363601685,0.06687115132808685,False,target,correct,3
Older,older_80_89,1503,11991,1,2,1,True,1.1387400898010083,0.37,0.7687400898010083,1,1,1,0.7309918999671936,0.03580275923013687,False,target,correct,4
Older,older_80_89,1504,34322,0,2,2,False,0.6029037707145326,0.21,0.39290377071453264,2,2,2,0.4625903069972992,0.05855092406272888,False,flanker,evidence-origin,1
Older,older_80_89,1505,366,1,0,0,False,0.7323587251815911,0.08,0.6523587251815911,0,0,0,1.5323644876480103,0.06465491652488708,False,flanker,evidence-origin,1
Older,older_80_89,1508,21857,3,0,0,False,1.0193939492583866,0.1,0.9193939492583866,0,0,0,1.38671875,0.06546224653720856,False,flanker,evidence-origin,3
Older,older_80_89,1511,31504,0,2,2,False,1.0541870171593022,0.79,0.26418701715930215,0,0,0,0.7614685297012329,0.025421753525733948,True,flanker,fallback,3
Older,older_80_89,1512,4439,0,1,0,True,1.2476431723455346,0.41000000000000003,0.8376431723455345,0,0,0,1.3037539720535278,0.04530557245016098,False,target,correct,4
Older,older_80_89,1514,32958,2,1,1,False,0.5376828766406456,0.06,0.4776828766406456,1,1,1,1.630324125289917,0.05689447373151779,False,flanker,evidence-origin,1
Older,older_80_89,1516,22549,3,0,3,True,0.7485475454648991,0.1,0.6485475454648991,0,0,0,1.2710187435150146,0.06478936970233917,False,target,correct,1
Older,older_80_89,1518,16228,3,1,1,False,0.588649374614725,0.13,0.458649374614725,1,1,1,0.6742748022079468,0.05332116782665253,False,flanker,evidence-origin,1
Older,older_80_89,1520,29885,1,3,1,True,1.1452746759092678,0.17,0.9752746759092678,3,3,3,0.2702140510082245,0.051119282841682434,False,target,correct,4
Older,older_80_89,1524,25071,1,0,0,False,0.9478377319123806,0.13,0.8178377319123806,0,0,0,0.9629900455474854,0.06677577644586563,False,flanker,evidence-origin,3
Older,older_80_89,1525,33481,2,0,2,True,1.3854573892921693,0.59,0.7954573892921694,2,2,2,0.8238140940666199,0.06797472387552261,False,target,correct,5
Older,older_80_89,1526,19515,0,1,0,True,0.8769297705923583,0.08,0.7969297705923584,1,1,1,1.52545964717865,0.06559828668832779,False,target,correct,2
Older,older_80_89,1529,2331,0,2,2,False,1.2997168892660778,0.23,1.0697168892660778,2,2,2,0.3959515392780304,0.05904439091682434,False,flanker,evidence-origin,5
Older,older_80_89,1531,30496,3,2,2,False,0.7219290484547228,0.13,0.5919290484547228,2,2,2,0.9226008653640747,0.06426367908716202,False,flanker,evidence-origin,1
Older,older_80_89,1537,23662,2,1,2,True,0.8177821841375242,0.14,0.6777821841375242,1,1,1,0.8257046341896057,0.05928685516119003,False,target,correct,2
Older,older_80_89,1538,12191,1,0,1,True,1.1774619084745392,0.14,1.0374619084745391,0,0,0,0.7132930755615234,0.06380580365657806,False,target,correct,4
Older,older_80_89,1539,22325,1,2,1,True,1.1529126814605886,0.61,0.5429126814605886,1,1,1,0.7048190236091614,0.033040545880794525,False,target,correct,4
Older,older_80_89,1541,10,2,3,2,True,1.6166648355954742,0.64,0.9766648355954742,2,2,2,0.7267409563064575,0.03232838213443756,False,target,correct,5
Older,older_80_89,1542,14438,0,2,2,False,1.2823855090688414,0.2,1.0823855090688415,2,2,2,0.28072917461395264,0.04550698399543762,False,flanker,evidence-origin,5
Older,older_80_89,1545,32589,2,0,0,False,0.6092040582414444,0.1,0.5092040582414444,0,0,0,0.9388085007667542,0.055037207901477814,False,flanker,evidence-origin,1
Older,older_80_89,1546,24796,1,3,1,True,1.6617028578419937,0.55,1.1117028578419936,1,1,1,0.22123855352401733,0.02020391821861267,False,target,correct,5
Older,older_80_89,1548,17219,2,3,3,False,0.8673296990994159,0.14,0.7273296990994159,3,3,3,0.8357632756233215,0.06485896557569504,False,flanker,evidence-origin,2
Older,older_80_89,1550,10959,2,0,2,True,1.2972791038165128,0.17,1.1272791038165129,0,0,0,0.43514585494995117,0.05651550740003586,False,target,correct,5
Older,older_80_89,1552,9362,1,2,1,True,1.565912713420864,0.59,0.9759127134208639,1,1,1,0.7515217065811157,0.030920326709747314,False,target,correct,5
Older,older_80_89,1557,13179,2,3,2,True,0.8107457608768625,0.13,0.6807457608768624,3,3,3,0.8705134391784668,0.06282993406057358,False,target,correct,2
Older,older_80_89,1562,25582,3,2,3,True,1.1730664393518953,0.46,0.7130664393518953,3,3,3,0.9575305581092834,0.027691014111042023,False,target,correct,4
Older,older_80_89,1563,22422,0,1,1,False,0.6551969883643953,0.15,0.5051969883643953,1,1,1,0.7563417553901672,0.061405375599861145,False,flanker,evidence-origin,1
Older,older_80_89,1564,19091,0,1,0,True,1.592735750705687,0.73,0.862735750705687,0,0,0,1.002708911895752,0.06986968219280243,False,target,correct,5
Older,older_80_89,1566,5921,1,2,1,True,1.0199349242860696,0.11,0.9099349242860696,2,2,2,0.6630396842956543,0.05121476948261261,False,target,correct,3
Older,older_80_89,1567,2782,2,1,1,False,0.7539283801403444,0.1,0.6539283801403444,1,1,1,1.102317214012146,0.05725007504224777,False,flanker,evidence-origin,1
Older,older_80_89,1568,3670,0,2,2,False,1.8467231652677734,0.79,1.0567231652677733,0,0,0,0.9056322574615479,0.026064477860927582,True,flanker,fallback,5
Older,older_80_89,1570,22785,3,0,0,False,0.5829973818577776,0.09,0.49299738185777764,0,0,0,1.3828482627868652,0.061973996460437775,False,flanker,evidence-origin,1
Older,older_80_89,1571,5502,0,3,3,False,0.7509724203423358,0.08,0.6709724203423358,3,3,3,1.3126145601272583,0.060200296342372894,False,flanker,evidence-origin,1
Older,older_80_89,1574,11746,3,1,3,True,0.7494706393916154,0.14,0.6094706393916154,1,1,1,0.6114283204078674,0.05591978877782822,False,target,correct,1
Older,older_80_89,1575,13369,2,1,2,True,1.4700000286102295,0.22,1.2500000286102295,1,1,1,0.3834954500198364,0.057854294776916504,False,target,correct,5
Older,older_80_89,1577,22345,2,3,2,True,1.1044644642447212,0.16,0.9444644642447212,3,3,3,0.6713983416557312,0.06301561743021011,False,target,correct,4
Older,older_80_89,1579,33808,2,0,0,False,0.6891711422484988,0.09,0.5991711422484989,0,0,0,1.0142595767974854,0.05239133536815643,False,flanker,evidence-origin,1
Older,older_80_89,1581,13389,2,1,2,True,0.9648100013691746,0.1,0.8648100013691746,1,1,1,1.247204303741455,0.06180577725172043,False,target,correct,3
Older,older_80_89,1582,15781,1,0,0,False,0.9494053197854748,0.13,0.8194053197854748,0,0,0,0.9545215368270874,0.06703682243824005,False,flanker,evidence-origin,3
Older,older_80_89,1583,7020,0,2,2,False,0.864736728769694,0.22,0.644736728769694,2,2,2,0.3313591778278351,0.05569319427013397,False,flanker,evidence-origin,2
Older,older_80_89,1584,12508,0,1,0,True,1.5594418313222569,0.7000000000000001,0.8594418313222568,0,0,0,0.942121148109436,0.05870848894119263,False,target,correct,5
Older,older_80_89,1585,7928,3,2,3,True,0.9502479760531248,0.22,0.7302479760531249,2,2,2,0.367946594953537,0.06126565486192703,False,target,correct,3
Older,older_80_89,1586,6611,0,1,0,True,0.8405281324606767,0.06,0.7805281324606768,1,1,1,1.6880472898483276,0.05784563720226288,False,target,correct,2
Older,older_80_89,1587,7400,1,0,0,False,0.6731643425144274,0.08,0.5931643425144274,0,0,0,1.330673098564148,0.0601256787776947,False,flanker,evidence-origin,1
Older,older_80_89,1594,9194,0,2,0,True,1.6350995722732542,0.79,0.8450995722732542,0,0,0,1.0065056085586548,0.048648424446582794,True,target,correct,5
Older,older_80_89,1599,16091,3,1,1,False,0.737557338870812,0.06,0.677557338870812,1,1,1,1.4941571950912476,0.0559881255030632,False,flanker,evidence-origin,1
Older,older_80_89,1600,12167,0,1,0,True,1.7325227920254145,0.79,0.9425227920254144,0,0,0,0.8013713955879211,0.05188393592834473,True,target,correct,5
Older,older_80_89,1602,25451,2,3,3,False,0.9328517659975509,0.1,0.832851765997551,3,3,3,1.4568063020706177,0.06850608438253403,False,flanker,evidence-origin,3
Older,older_80_89,1606,30943,2,3,2,True,0.6194460616827907,0.19,0.4294460616827907,3,3,3,0.15385043621063232,0.05337858945131302,False,target,correct,1
Older,older_80_89,1612,13083,1,3,1,True,0.8959765067575607,0.1,0.7959765067575607,3,3,3,0.8024824857711792,0.05019853264093399,False,target,correct,2
